Longitude Latitude Value
65.469918 24.721585 0.689424
65.499489 24.721585 0.689783
65.529060 24.721585 0.692716
65.558631 24.721585 0.696099
65.588203 24.721585 0.698742
65.617774 24.721585 0.700298
65.647345 24.721585 0.701537
65.676916 24.721585 0.702656
65.706487 24.721585 0.704028
65.736059 24.721585 0.705267
65.765630 24.721585 0.706387
65.795201 24.721585 0.706783
65.824772 24.721585 0.708062
65.854344 24.721585 0.709869
65.883915 24.721585 0.710748
57.722256 24.727728 0.323046
57.751827 24.727728 0.326783
57.781399 24.727728 0.330872
57.810970 24.727728 0.334928
57.840541 24.727728 0.339337
57.870112 24.727728 0.343769
57.899684 24.727728 0.347923
57.929255 24.727728 0.351777
57.958826 24.727728 0.356434
57.988397 24.727728 0.361000
58.017968 24.727728 0.365471
58.047540 24.727728 0.369068
58.077111 24.727728 0.372699
58.106682 24.727728 0.377676
58.136253 24.727728 0.382736
58.165825 24.727728 0.387491
58.195396 24.727728 0.391786
58.224967 24.727728 0.396128
58.254538 24.727728 0.399525
58.284109 24.727728 0.402555
58.313681 24.727728 0.405543
58.343252 24.727728 0.408734
58.372823 24.727728 0.411708
58.402394 24.727728 0.414542
58.431966 24.727728 0.417076
58.461537 24.727728 0.419867
58.491108 24.727728 0.423141
58.520679 24.727728 0.425913
58.550251 24.727728 0.428219
58.579822 24.727728 0.430449
58.609393 24.727728 0.432981
58.638964 24.727728 0.435507
58.668535 24.727728 0.437785
58.698107 24.727728 0.440238
58.727678 24.727728 0.441981
58.757249 24.727728 0.443926
58.786820 24.727728 0.446057
58.816392 24.727728 0.447619
58.845963 24.727728 0.448997
58.875534 24.727728 0.450142
58.905105 24.727728 0.451884
58.934676 24.727728 0.453074
58.964248 24.727728 0.453377
58.993819 24.727728 0.453268
59.023390 24.727728 0.453759
59.052961 24.727728 0.454563
59.082533 24.727728 0.455024
59.112104 24.727728 0.454964
59.141675 24.727728 0.454422
59.171246 24.727728 0.453685
59.200818 24.727728 0.453353
59.230389 24.727728 0.452286
59.259960 24.727728 0.451541
59.289531 24.727728 0.450664
59.319102 24.727728 0.449974
59.348674 24.727728 0.449665
59.378245 24.727728 0.448847
59.407816 24.727728 0.448213
59.437387 24.727728 0.447366
59.466959 24.727728 0.446171
59.496530 24.727728 0.444939
59.526101 24.727728 0.444016
59.555672 24.727728 0.442660
59.585243 24.727728 0.441662
59.614815 24.727728 0.440598
59.644386 24.727728 0.439378
59.673957 24.727728 0.438067
59.703528 24.727728 0.436224
59.733100 24.727728 0.434897
59.762671 24.727728 0.433061
59.792242 24.727728 0.431712
59.821813 24.727728 0.430183
59.851384 24.727728 0.429334
59.880956 24.727728 0.428878
59.910527 24.727728 0.428520
59.940098 24.727728 0.428429
59.969669 24.727728 0.428395
59.999241 24.727728 0.428883
60.028812 24.727728 0.428731
60.058383 24.727728 0.428774
60.087954 24.727728 0.429288
60.117526 24.727728 0.429713
60.147097 24.727728 0.429688
60.176668 24.727728 0.429765
60.206239 24.727728 0.430731
60.235810 24.727728 0.431439
60.265382 24.727728 0.431602
60.294953 24.727728 0.432769
60.324524 24.727728 0.433898
60.354095 24.727728 0.435118
60.383667 24.727728 0.436937
60.413238 24.727728 0.438467
60.442809 24.727728 0.439995
60.472380 24.727728 0.442050
60.501951 24.727728 0.444467
60.531523 24.727728 0.446860
60.561094 24.727728 0.447821
60.590665 24.727728 0.449154
60.620236 24.727728 0.450853
60.649808 24.727728 0.452470
60.679379 24.727728 0.453092
60.708950 24.727728 0.453755
60.738521 24.727728 0.454388
60.768093 24.727728 0.455495
60.797664 24.727728 0.457512
60.827235 24.727728 0.458866
60.856806 24.727728 0.460561
60.886377 24.727728 0.462387
60.915949 24.727728 0.463956
60.945520 24.727728 0.465905
60.975091 24.727728 0.468472
61.004662 24.727728 0.470379
61.034234 24.727728 0.470392
61.063805 24.727728 0.472009
61.093376 24.727728 0.473153
61.122947 24.727728 0.473562
61.152518 24.727728 0.474435
61.182090 24.727728 0.475093
61.211661 24.727728 0.475927
61.241232 24.727728 0.477826
61.270803 24.727728 0.479373
61.300375 24.727728 0.479514
61.329946 24.727728 0.480910
61.359517 24.727728 0.481620
61.389088 24.727728 0.481826
61.418660 24.727728 0.482160
61.448231 24.727728 0.482814
61.477802 24.727728 0.483832
61.507373 24.727728 0.485515
61.536944 24.727728 0.487166
61.566516 24.727728 0.488152
61.596087 24.727728 0.490138
61.625658 24.727728 0.491393
61.655229 24.727728 0.493063
61.684801 24.727728 0.494686
61.714372 24.727728 0.496759
61.743943 24.727728 0.499111
61.773514 24.727728 0.501390
61.803085 24.727728 0.503488
61.832657 24.727728 0.505666
61.862228 24.727728 0.507714
61.891799 24.727728 0.509826
61.921370 24.727728 0.512344
61.950942 24.727728 0.515368
61.980513 24.727728 0.519812
62.010084 24.727728 0.523436
62.039655 24.727728 0.527394
62.069227 24.727728 0.531597
62.098798 24.727728 0.536342
62.128369 24.727728 0.542134
62.157940 24.727728 0.548069
62.187511 24.727728 0.553837
62.217083 24.727728 0.559157
62.246654 24.727728 0.564661
62.276225 24.727728 0.567402
62.305796 24.727728 0.570865
62.335368 24.727728 0.573697
62.364939 24.727728 0.577033
62.394510 24.727728 0.579786
62.424081 24.727728 0.581699
62.453652 24.727728 0.581664
62.483224 24.727728 0.580952
62.512795 24.727728 0.580745
62.542366 24.727728 0.581749
62.571937 24.727728 0.582735
62.601509 24.727728 0.584685
62.631080 24.727728 0.586839
62.660651 24.727728 0.589121
62.690222 24.727728 0.592036
62.719794 24.727728 0.595496
62.749365 24.727728 0.599224
62.778936 24.727728 0.603774
62.808507 24.727728 0.606070
62.838078 24.727728 0.609416
62.867650 24.727728 0.613609
62.897221 24.727728 0.618234
62.926792 24.727728 0.622440
62.956363 24.727728 0.626197
62.985935 24.727728 0.629316
63.015506 24.727728 0.632857
63.045077 24.727728 0.636515
63.074648 24.727728 0.639067
63.104219 24.727728 0.641648
63.133791 24.727728 0.644039
63.163362 24.727728 0.646327
63.192933 24.727728 0.648397
63.222504 24.727728 0.650300
63.252076 24.727728 0.649745
63.281647 24.727728 0.652400
63.311218 24.727728 0.652047
63.340789 24.727728 0.652210
63.370361 24.727728 0.650751
63.399932 24.727728 0.650140
63.429503 24.727728 0.649624
63.459074 24.727728 0.648611
63.488645 24.727728 0.647041
63.518217 24.727728 0.643136
63.547788 24.727728 0.640197
63.577359 24.727728 0.638140
63.606930 24.727728 0.636230
63.636502 24.727728 0.635032
63.666073 24.727728 0.634492
63.695644 24.727728 0.635181
63.725215 24.727728 0.635869
63.754786 24.727728 0.638593
63.784358 24.727728 0.640622
63.813929 24.727728 0.642740
63.843500 24.727728 0.643601
63.873071 24.727728 0.644351
63.902643 24.727728 0.645736
63.932214 24.727728 0.647287
63.961785 24.727728 0.649918
63.991356 24.727728 0.651571
64.020928 24.727728 0.653324
64.050499 24.727728 0.653587
64.080070 24.727728 0.653002
64.109641 24.727728 0.652209
64.139212 24.727728 0.651524
64.168784 24.727728 0.651130
64.198355 24.727728 0.649853
64.227926 24.727728 0.650303
64.257497 24.727728 0.650780
64.287069 24.727728 0.649314
64.316640 24.727728 0.650547
64.346211 24.727728 0.651520
64.375782 24.727728 0.651393
64.405353 24.727728 0.653059
64.434925 24.727728 0.654562
64.464496 24.727728 0.655601
64.494067 24.727728 0.657442
64.523638 24.727728 0.659939
64.553210 24.727728 0.660597
64.582781 24.727728 0.662190
64.612352 24.727728 0.663190
64.641923 24.727728 0.663889
64.671494 24.727728 0.665101
64.701066 24.727728 0.666664
64.730637 24.727728 0.667595
64.760208 24.727728 0.666715
64.789779 24.727728 0.667493
64.819351 24.727728 0.667332
64.848922 24.727728 0.667359
64.878493 24.727728 0.667358
64.908064 24.727728 0.667214
64.937636 24.727728 0.666773
64.967207 24.727728 0.667333
64.996778 24.727728 0.666693
65.026349 24.727728 0.664147
65.055920 24.727728 0.663136
65.085492 24.727728 0.661871
65.115063 24.727728 0.661783
65.144634 24.727728 0.662185
65.174205 24.727728 0.663380
65.203777 24.727728 0.665523
65.233348 24.727728 0.667054
65.262919 24.727728 0.670709
65.292490 24.727728 0.674577
65.322061 24.727728 0.678154
65.351633 24.727728 0.680069
65.381204 24.727728 0.682666
65.410775 24.727728 0.684555
65.440346 24.727728 0.686335
65.469918 24.727728 0.688767
65.499489 24.727728 0.690115
65.529060 24.727728 0.693067
65.558631 24.727728 0.696486
65.588203 24.727728 0.699086
65.617774 24.727728 0.700376
65.647345 24.727728 0.701582
65.676916 24.727728 0.702826
65.706487 24.727728 0.704227
65.736059 24.727728 0.706174
65.765630 24.727728 0.706983
65.795201 24.727728 0.707299
65.824772 24.727728 0.708655
65.854344 24.727728 0.710798
65.883915 24.727728 0.711196
57.722256 24.733872 0.323321
57.751827 24.733872 0.327150
57.781399 24.733872 0.331394
57.810970 24.733872 0.335294
57.840541 24.733872 0.339882
57.870112 24.733872 0.344339
57.899684 24.733872 0.348628
57.929255 24.733872 0.352528
57.958826 24.733872 0.357195
57.988397 24.733872 0.361905
58.017968 24.733872 0.366322
58.047540 24.733872 0.370094
58.077111 24.733872 0.373854
58.106682 24.733872 0.378533
58.136253 24.733872 0.383537
58.165825 24.733872 0.388343
58.195396 24.733872 0.392677
58.224967 24.733872 0.397109
58.254538 24.733872 0.400640
58.284109 24.733872 0.403765
58.313681 24.733872 0.406648
58.343252 24.733872 0.409705
58.372823 24.733872 0.412734
58.402394 24.733872 0.415743
58.431966 24.733872 0.418374
58.461537 24.733872 0.420971
58.491108 24.733872 0.424160
58.520679 24.733872 0.426892
58.550251 24.733872 0.429292
58.579822 24.733872 0.431651
58.609393 24.733872 0.434100
58.638964 24.733872 0.436482
58.668535 24.733872 0.438860
58.698107 24.733872 0.441206
58.727678 24.733872 0.443072
58.757249 24.733872 0.444964
58.786820 24.733872 0.446901
58.816392 24.733872 0.448202
58.845963 24.733872 0.449954
58.875534 24.733872 0.450877
58.905105 24.733872 0.452444
58.934676 24.733872 0.453570
58.964248 24.733872 0.454011
58.993819 24.733872 0.454192
59.023390 24.733872 0.454559
59.052961 24.733872 0.455456
59.082533 24.733872 0.456056
59.112104 24.733872 0.455944
59.141675 24.733872 0.455406
59.171246 24.733872 0.454855
59.200818 24.733872 0.454238
59.230389 24.733872 0.453108
59.259960 24.733872 0.452080
59.289531 24.733872 0.451402
59.319102 24.733872 0.450747
59.348674 24.733872 0.450563
59.378245 24.733872 0.449775
59.407816 24.733872 0.448908
59.437387 24.733872 0.448115
59.466959 24.733872 0.446961
59.496530 24.733872 0.445967
59.526101 24.733872 0.444886
59.555672 24.733872 0.443382
59.585243 24.733872 0.442201
59.614815 24.733872 0.441281
59.644386 24.733872 0.440092
59.673957 24.733872 0.438797
59.703528 24.733872 0.436927
59.733100 24.733872 0.435598
59.762671 24.733872 0.433720
59.792242 24.733872 0.432480
59.821813 24.733872 0.430953
59.851384 24.733872 0.430086
59.880956 24.733872 0.429712
59.910527 24.733872 0.429432
59.940098 24.733872 0.429328
59.969669 24.733872 0.428925
59.999241 24.733872 0.429167
60.028812 24.733872 0.429092
60.058383 24.733872 0.429131
60.087954 24.733872 0.429686
60.117526 24.733872 0.429977
60.147097 24.733872 0.429884
60.176668 24.733872 0.430135
60.206239 24.733872 0.431004
60.235810 24.733872 0.431765
60.265382 24.733872 0.431744
60.294953 24.733872 0.433301
60.324524 24.733872 0.434524
60.354095 24.733872 0.435711
60.383667 24.733872 0.437381
60.413238 24.733872 0.439000
60.442809 24.733872 0.440621
60.472380 24.733872 0.442556
60.501951 24.733872 0.444761
60.531523 24.733872 0.446944
60.561094 24.733872 0.448033
60.590665 24.733872 0.449408
60.620236 24.733872 0.451087
60.649808 24.733872 0.452702
60.679379 24.733872 0.453303
60.708950 24.733872 0.453943
60.738521 24.733872 0.454638
60.768093 24.733872 0.455824
60.797664 24.733872 0.458000
60.827235 24.733872 0.459597
60.856806 24.733872 0.461084
60.886377 24.733872 0.462901
60.915949 24.733872 0.464359
60.945520 24.733872 0.466433
60.975091 24.733872 0.469068
61.004662 24.733872 0.471034
61.034234 24.733872 0.471575
61.063805 24.733872 0.473203
61.093376 24.733872 0.474632
61.122947 24.733872 0.475173
61.152518 24.733872 0.476195
61.182090 24.733872 0.476762
61.211661 24.733872 0.477340
61.241232 24.733872 0.478859
61.270803 24.733872 0.479900
61.300375 24.733872 0.480311
61.329946 24.733872 0.481524
61.359517 24.733872 0.482098
61.389088 24.733872 0.482287
61.418660 24.733872 0.482765
61.448231 24.733872 0.483490
61.477802 24.733872 0.484471
61.507373 24.733872 0.486068
61.536944 24.733872 0.487225
61.566516 24.733872 0.488507
61.596087 24.733872 0.490414
61.625658 24.733872 0.491491
61.655229 24.733872 0.493060
61.684801 24.733872 0.494620
61.714372 24.733872 0.496783
61.743943 24.733872 0.498897
61.773514 24.733872 0.500807
61.803085 24.733872 0.502897
61.832657 24.733872 0.505026
61.862228 24.733872 0.507120
61.891799 24.733872 0.509084
61.921370 24.733872 0.511657
61.950942 24.733872 0.514725
61.980513 24.733872 0.519208
62.010084 24.733872 0.522668
62.039655 24.733872 0.526867
62.069227 24.733872 0.531048
62.098798 24.733872 0.535712
62.128369 24.733872 0.541630
62.157940 24.733872 0.547608
62.187511 24.733872 0.553289
62.217083 24.733872 0.558766
62.246654 24.733872 0.564250
62.276225 24.733872 0.567466
62.305796 24.733872 0.570926
62.335368 24.733872 0.573948
62.364939 24.733872 0.577249
62.394510 24.733872 0.580064
62.424081 24.733872 0.582044
62.453652 24.733872 0.581922
62.483224 24.733872 0.581194
62.512795 24.733872 0.581325
62.542366 24.733872 0.582054
62.571937 24.733872 0.583228
62.601509 24.733872 0.584725
62.631080 24.733872 0.586747
62.660651 24.733872 0.588866
62.690222 24.733872 0.591548
62.719794 24.733872 0.595112
62.749365 24.733872 0.598968
62.778936 24.733872 0.602846
62.808507 24.733872 0.605524
62.838078 24.733872 0.608891
62.867650 24.733872 0.613373
62.897221 24.733872 0.617970
62.926792 24.733872 0.622214
62.956363 24.733872 0.625931
62.985935 24.733872 0.629133
63.015506 24.733872 0.632398
63.045077 24.733872 0.635864
63.074648 24.733872 0.638550
63.104219 24.733872 0.641277
63.133791 24.733872 0.643574
63.163362 24.733872 0.645754
63.192933 24.733872 0.648096
63.222504 24.733872 0.650003
63.252076 24.733872 0.649946
63.281647 24.733872 0.652258
63.311218 24.733872 0.652095
63.340789 24.733872 0.652812
63.370361 24.733872 0.651566
63.399932 24.733872 0.650657
63.429503 24.733872 0.649838
63.459074 24.733872 0.648871
63.488645 24.733872 0.648091
63.518217 24.733872 0.644886
63.547788 24.733872 0.641841
63.577359 24.733872 0.639415
63.606930 24.733872 0.637643
63.636502 24.733872 0.636303
63.666073 24.733872 0.635789
63.695644 24.733872 0.636517
63.725215 24.733872 0.636927
63.754786 24.733872 0.638980
63.784358 24.733872 0.640077
63.813929 24.733872 0.642085
63.843500 24.733872 0.643139
63.873071 24.733872 0.644255
63.902643 24.733872 0.645158
63.932214 24.733872 0.647037
63.961785 24.733872 0.649641
63.991356 24.733872 0.651106
64.020928 24.733872 0.652978
64.050499 24.733872 0.653500
64.080070 24.733872 0.653028
64.109641 24.733872 0.652435
64.139212 24.733872 0.651852
64.168784 24.733872 0.651279
64.198355 24.733872 0.650313
64.227926 24.733872 0.650512
64.257497 24.733872 0.651557
64.287069 24.733872 0.650324
64.316640 24.733872 0.651429
64.346211 24.733872 0.652494
64.375782 24.733872 0.652474
64.405353 24.733872 0.653905
64.434925 24.733872 0.655397
64.464496 24.733872 0.656671
64.494067 24.733872 0.657958
64.523638 24.733872 0.660301
64.553210 24.733872 0.661228
64.582781 24.733872 0.662643
64.612352 24.733872 0.663726
64.641923 24.733872 0.665120
64.671494 24.733872 0.665894
64.701066 24.733872 0.667576
64.730637 24.733872 0.668165
64.760208 24.733872 0.667272
64.789779 24.733872 0.667236
64.819351 24.733872 0.667021
64.848922 24.733872 0.667222
64.878493 24.733872 0.667030
64.908064 24.733872 0.667003
64.937636 24.733872 0.666540
64.967207 24.733872 0.666844
64.996778 24.733872 0.666784
65.026349 24.733872 0.664566
65.055920 24.733872 0.663024
65.085492 24.733872 0.661703
65.115063 24.733872 0.661158
65.144634 24.733872 0.661964
65.174205 24.733872 0.663078
65.203777 24.733872 0.665242
65.233348 24.733872 0.666774
65.262919 24.733872 0.670041
65.292490 24.733872 0.673939
65.322061 24.733872 0.677559
65.351633 24.733872 0.679620
65.381204 24.733872 0.681974
65.410775 24.733872 0.683905
65.440346 24.733872 0.685695
65.469918 24.733872 0.688395
65.499489 24.733872 0.690595
65.529060 24.733872 0.693601
65.558631 24.733872 0.696886
65.588203 24.733872 0.699227
65.617774 24.733872 0.700551
65.647345 24.733872 0.701577
65.676916 24.733872 0.703155
65.706487 24.733872 0.704509
65.736059 24.733872 0.706849
65.765630 24.733872 0.708557
65.795201 24.733872 0.708682
65.824772 24.733872 0.710070
65.854344 24.733872 0.711633
65.883915 24.733872 0.711991
57.722256 24.740015 0.323475
57.751827 24.740015 0.327566
57.781399 24.740015 0.331757
57.810970 24.740015 0.335861
57.840541 24.740015 0.340301
57.870112 24.740015 0.345042
57.899684 24.740015 0.349291
57.929255 24.740015 0.353188
57.958826 24.740015 0.357926
57.988397 24.740015 0.362874
58.017968 24.740015 0.367069
58.047540 24.740015 0.371219
58.077111 24.740015 0.375018
58.106682 24.740015 0.379535
58.136253 24.740015 0.384373
58.165825 24.740015 0.389215
58.195396 24.740015 0.393591
58.224967 24.740015 0.398226
58.254538 24.740015 0.401632
58.284109 24.740015 0.404959
58.313681 24.740015 0.407956
58.343252 24.740015 0.410869
58.372823 24.740015 0.413909
58.402394 24.740015 0.416890
58.431966 24.740015 0.419663
58.461537 24.740015 0.422302
58.491108 24.740015 0.425035
58.520679 24.740015 0.427850
58.550251 24.740015 0.430430
58.579822 24.740015 0.432815
58.609393 24.740015 0.435395
58.638964 24.740015 0.437547
58.668535 24.740015 0.439788
58.698107 24.740015 0.442197
58.727678 24.740015 0.443995
58.757249 24.740015 0.446020
58.786820 24.740015 0.447607
58.816392 24.740015 0.448993
58.845963 24.740015 0.450602
58.875534 24.740015 0.451794
58.905105 24.740015 0.453277
58.934676 24.740015 0.454217
58.964248 24.740015 0.454693
58.993819 24.740015 0.455256
59.023390 24.740015 0.455584
59.052961 24.740015 0.456512
59.082533 24.740015 0.456937
59.112104 24.740015 0.457012
59.141675 24.740015 0.456514
59.171246 24.740015 0.456035
59.200818 24.740015 0.455140
59.230389 24.740015 0.454110
59.259960 24.740015 0.452895
59.289531 24.740015 0.451959
59.319102 24.740015 0.451582
59.348674 24.740015 0.451587
59.378245 24.740015 0.450596
59.407816 24.740015 0.449769
59.437387 24.740015 0.448847
59.466959 24.740015 0.447876
59.496530 24.740015 0.446859
59.526101 24.740015 0.445632
59.555672 24.740015 0.444104
59.585243 24.740015 0.442745
59.614815 24.740015 0.441895
59.644386 24.740015 0.441116
59.673957 24.740015 0.439718
59.703528 24.740015 0.437671
59.733100 24.740015 0.436310
59.762671 24.740015 0.434508
59.792242 24.740015 0.433225
59.821813 24.740015 0.431668
59.851384 24.740015 0.430694
59.880956 24.740015 0.430661
59.910527 24.740015 0.430379
59.940098 24.740015 0.429957
59.969669 24.740015 0.429512
59.999241 24.740015 0.429513
60.028812 24.740015 0.429599
60.058383 24.740015 0.429651
60.087954 24.740015 0.429889
60.117526 24.740015 0.430274
60.147097 24.740015 0.430251
60.176668 24.740015 0.430530
60.206239 24.740015 0.431298
60.235810 24.740015 0.431917
60.265382 24.740015 0.432214
60.294953 24.740015 0.433785
60.324524 24.740015 0.435039
60.354095 24.740015 0.436219
60.383667 24.740015 0.437922
60.413238 24.740015 0.439580
60.442809 24.740015 0.441323
60.472380 24.740015 0.443127
60.501951 24.740015 0.445186
60.531523 24.740015 0.447002
60.561094 24.740015 0.448201
60.590665 24.740015 0.449653
60.620236 24.740015 0.451339
60.649808 24.740015 0.452987
60.679379 24.740015 0.453615
60.708950 24.740015 0.454259
60.738521 24.740015 0.454890
60.768093 24.740015 0.456457
60.797664 24.740015 0.458488
60.827235 24.740015 0.460241
60.856806 24.740015 0.461709
60.886377 24.740015 0.463382
60.915949 24.740015 0.464800
60.945520 24.740015 0.466957
60.975091 24.740015 0.469453
61.004662 24.740015 0.471667
61.034234 24.740015 0.472905
61.063805 24.740015 0.474521
61.093376 24.740015 0.476049
61.122947 24.740015 0.476697
61.152518 24.740015 0.477879
61.182090 24.740015 0.478516
61.211661 24.740015 0.478883
61.241232 24.740015 0.479710
61.270803 24.740015 0.480317
61.300375 24.740015 0.480918
61.329946 24.740015 0.482189
61.359517 24.740015 0.482651
61.389088 24.740015 0.482895
61.418660 24.740015 0.483243
61.448231 24.740015 0.484169
61.477802 24.740015 0.485062
61.507373 24.740015 0.486687
61.536944 24.740015 0.487364
61.566516 24.740015 0.488839
61.596087 24.740015 0.490662
61.625658 24.740015 0.491610
61.655229 24.740015 0.492974
61.684801 24.740015 0.494587
61.714372 24.740015 0.496797
61.743943 24.740015 0.498515
61.773514 24.740015 0.500357
61.803085 24.740015 0.502493
61.832657 24.740015 0.504448
61.862228 24.740015 0.506330
61.891799 24.740015 0.508291
61.921370 24.740015 0.510889
61.950942 24.740015 0.514161
61.980513 24.740015 0.518415
62.010084 24.740015 0.522023
62.039655 24.740015 0.526240
62.069227 24.740015 0.530351
62.098798 24.740015 0.535181
62.128369 24.740015 0.541023
62.157940 24.740015 0.547142
62.187511 24.740015 0.552776
62.217083 24.740015 0.558393
62.246654 24.740015 0.564104
62.276225 24.740015 0.567786
62.305796 24.740015 0.570957
62.335368 24.740015 0.574205
62.364939 24.740015 0.577592
62.394510 24.740015 0.580403
62.424081 24.740015 0.582285
62.453652 24.740015 0.582127
62.483224 24.740015 0.581406
62.512795 24.740015 0.581926
62.542366 24.740015 0.582347
62.571937 24.740015 0.583387
62.601509 24.740015 0.584677
62.631080 24.740015 0.586601
62.660651 24.740015 0.588673
62.690222 24.740015 0.591263
62.719794 24.740015 0.594809
62.749365 24.740015 0.598736
62.778936 24.740015 0.602052
62.808507 24.740015 0.604954
62.838078 24.740015 0.608682
62.867650 24.740015 0.613174
62.897221 24.740015 0.617700
62.926792 24.740015 0.621952
62.956363 24.740015 0.625690
62.985935 24.740015 0.628832
63.015506 24.740015 0.631905
63.045077 24.740015 0.635156
63.074648 24.740015 0.638276
63.104219 24.740015 0.640806
63.133791 24.740015 0.643142
63.163362 24.740015 0.645451
63.192933 24.740015 0.647423
63.222504 24.740015 0.649618
63.252076 24.740015 0.649932
63.281647 24.740015 0.652540
63.311218 24.740015 0.652581
63.340789 24.740015 0.653828
63.370361 24.740015 0.652342
63.399932 24.740015 0.651336
63.429503 24.740015 0.650512
63.459074 24.740015 0.649395
63.488645 24.740015 0.649217
63.518217 24.740015 0.646527
63.547788 24.740015 0.643244
63.577359 24.740015 0.641029
63.606930 24.740015 0.638928
63.636502 24.740015 0.637769
63.666073 24.740015 0.637184
63.695644 24.740015 0.637562
63.725215 24.740015 0.638192
63.754786 24.740015 0.638901
63.784358 24.740015 0.640057
63.813929 24.740015 0.641702
63.843500 24.740015 0.642688
63.873071 24.740015 0.643669
63.902643 24.740015 0.644988
63.932214 24.740015 0.646452
63.961785 24.740015 0.648989
63.991356 24.740015 0.650972
64.020928 24.740015 0.652799
64.050499 24.740015 0.653614
64.080070 24.740015 0.653387
64.109641 24.740015 0.652772
64.139212 24.740015 0.652148
64.168784 24.740015 0.651502
64.198355 24.740015 0.650696
64.227926 24.740015 0.650753
64.257497 24.740015 0.652353
64.287069 24.740015 0.651485
64.316640 24.740015 0.652253
64.346211 24.740015 0.653589
64.375782 24.740015 0.653374
64.405353 24.740015 0.654737
64.434925 24.740015 0.656362
64.464496 24.740015 0.657641
64.494067 24.740015 0.658341
64.523638 24.740015 0.660795
64.553210 24.740015 0.661468
64.582781 24.740015 0.663281
64.612352 24.740015 0.664119
64.641923 24.740015 0.665636
64.671494 24.740015 0.666844
64.701066 24.740015 0.668405
64.730637 24.740015 0.668763
64.760208 24.740015 0.667827
64.789779 24.740015 0.667441
64.819351 24.740015 0.667028
64.848922 24.740015 0.666948
64.878493 24.740015 0.667284
64.908064 24.740015 0.666733
64.937636 24.740015 0.666316
64.967207 24.740015 0.666797
64.996778 24.740015 0.666852
65.026349 24.740015 0.664349
65.055920 24.740015 0.662479
65.085492 24.740015 0.661635
65.115063 24.740015 0.661000
65.144634 24.740015 0.661893
65.174205 24.740015 0.662791
65.203777 24.740015 0.664982
65.233348 24.740015 0.666699
65.262919 24.740015 0.669754
65.292490 24.740015 0.673366
65.322061 24.740015 0.676942
65.351633 24.740015 0.678999
65.381204 24.740015 0.681292
65.410775 24.740015 0.683526
65.440346 24.740015 0.685476
65.469918 24.740015 0.687953
65.499489 24.740015 0.690783
65.529060 24.740015 0.694058
65.558631 24.740015 0.697286
65.588203 24.740015 0.699433
65.617774 24.740015 0.700744
65.647345 24.740015 0.701838
65.676916 24.740015 0.703475
65.706487 24.740015 0.704845
65.736059 24.740015 0.707448
65.765630 24.740015 0.709318
65.795201 24.740015 0.709933
65.824772 24.740015 0.710981
65.854344 24.740015 0.712515
65.883915 24.740015 0.712844
65.913486 24.740015 0.713739
57.722256 24.746159 0.323870
57.751827 24.746159 0.328017
57.781399 24.746159 0.332141
57.810970 24.746159 0.336200
57.840541 24.746159 0.340843
57.870112 24.746159 0.345824
57.899684 24.746159 0.349886
57.929255 24.746159 0.353884
57.958826 24.746159 0.358615
57.988397 24.746159 0.363447
58.017968 24.746159 0.368020
58.047540 24.746159 0.372306
58.077111 24.746159 0.376077
58.106682 24.746159 0.380453
58.136253 24.746159 0.385304
58.165825 24.746159 0.390160
58.195396 24.746159 0.394523
58.224967 24.746159 0.399086
58.254538 24.746159 0.402629
58.284109 24.746159 0.406030
58.313681 24.746159 0.408901
58.343252 24.746159 0.411937
58.372823 24.746159 0.414940
58.402394 24.746159 0.418110
58.431966 24.746159 0.420901
58.461537 24.746159 0.423407
58.491108 24.746159 0.426159
58.520679 24.746159 0.428834
58.550251 24.746159 0.431458
58.579822 24.746159 0.434124
58.609393 24.746159 0.436446
58.638964 24.746159 0.438694
58.668535 24.746159 0.440905
58.698107 24.746159 0.443278
58.727678 24.746159 0.445274
58.757249 24.746159 0.446803
58.786820 24.746159 0.448256
58.816392 24.746159 0.449790
58.845963 24.746159 0.451420
58.875534 24.746159 0.452527
58.905105 24.746159 0.453916
58.934676 24.746159 0.454840
58.964248 24.746159 0.455551
58.993819 24.746159 0.456068
59.023390 24.746159 0.456445
59.052961 24.746159 0.457405
59.082533 24.746159 0.457848
59.112104 24.746159 0.457948
59.141675 24.746159 0.457655
59.171246 24.746159 0.457231
59.200818 24.746159 0.456074
59.230389 24.746159 0.455027
59.259960 24.746159 0.453757
59.289531 24.746159 0.452736
59.319102 24.746159 0.452207
59.348674 24.746159 0.452572
59.378245 24.746159 0.451584
59.407816 24.746159 0.450618
59.437387 24.746159 0.449606
59.466959 24.746159 0.448584
59.496530 24.746159 0.447815
59.526101 24.746159 0.446380
59.555672 24.746159 0.444600
59.585243 24.746159 0.443414
59.614815 24.746159 0.442596
59.644386 24.746159 0.441870
59.673957 24.746159 0.440351
59.703528 24.746159 0.438492
59.733100 24.746159 0.436659
59.762671 24.746159 0.435074
59.792242 24.746159 0.433778
59.821813 24.746159 0.432564
59.851384 24.746159 0.431402
59.880956 24.746159 0.431462
59.910527 24.746159 0.431207
59.940098 24.746159 0.430688
59.969669 24.746159 0.430234
59.999241 24.746159 0.429754
60.028812 24.746159 0.430094
60.058383 24.746159 0.430086
60.087954 24.746159 0.430322
60.117526 24.746159 0.430467
60.147097 24.746159 0.430574
60.176668 24.746159 0.430872
60.206239 24.746159 0.431563
